id,regionname,countryname,prodline,lendinginstr,productlinetype,status,project_name,boardapprovaldate,totalamt,countryname2
P115639,Latin America and Caribbean,Republic of Colombia,PE,Specific Investment Loan,L,Closed,Colombia Sustainable Development Investment Project - Additional Financing,2012,10000000,Colombia
P129686,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,IN - Assam Agricultural Competitiveness Project Additional Financing,2012,50000000,India
P125793,South Asia,Islamic Republic of Pakistan,PE,Specific Investment Loan,L,Closed,Pakistan: Social Safety Net Project - Additional Financing,2012,150000000,Pakistan
P126440,Africa,Republic of Rwanda,PE,Investment Project Financing,L,Closed,Third Rural Sector Support Project,2012,80000000,Rwanda
P129119,South Asia,Republic of India,RE,Technical Assistance Loan,L,Closed,Tamil Nadu Empowernment and Poverty Reduction Project : TA Disability,2012,0,India
P122123,Africa,Republic of Zambia,PE,Investment Project Financing,L,Closed,Zambia: Livestock Development and Animal Health Project,2012,50000000,Zambia
P122671,Africa,Republic of Kenya,GU,,L,Closed,Kenya Private Sector Power Generation Support Project,2012,166000000,Kenya
P097325,Africa,Republic of Uganda,PE,Development Policy Lending,L,Closed,Uganda Ninth Poverty Reduction Support Credit,2012,100000000,Uganda
P130445,South Asia,Islamic Republic of Pakistan,RE,Technical Assistance Loan,L,Closed,Development of a program for Hazard and Risk Assessment in Urban Areas,2012,0,Pakistan
P124014,Africa,Republic of Liberia,GE,Specific Investment Loan,L,Closed,Lighting Lives in Liberia,2012,0,Liberia
P127105,Africa,Republic of Rwanda,PE,Specific Investment Loan,L,Closed,Rwanda - Governance & Competitiveness TA Project,2012,5000000,Rwanda
P127314,Africa,Republic of Ghana,PE,Development Policy Lending,L,Closed,Poverty Reduction Support Grant (PRSG-8),2012,100000000,Ghana
P129097,Africa,Republic of Liberia,PE,Emergency Recovery Loan,L,Closed,Additional Financing Liberia Electricity System Enhancement Project,2012,22000000,Liberia
P111034,East Asia and Pacific,Republic of Indonesia,PE,Investment Project Financing,L,Closed,Jakarta Urgent Flood Mitigation Project,2012,139640000,Indonesia
P128239,Africa,Republic of South Sudan,SF,Emergency Recovery Loan,L,Closed,South Sudan Private Sector Development Project,2012,0,South Sudan
P130418,Latin America and Caribbean,Republic of Honduras,RE,Technical Assistance Loan,L,Closed,Environmentally Sustainable Cacao Production for small-scale Indigenous Peoples and Afro-descendant Farmers in Honduras,2012,0,Honduras
P124629,Africa,Republic of Rwanda,RE,Specific Investment Loan,L,Closed,Statistics for Result Facility,2011,0,Rwanda
P110723,Africa,Republic of Liberia,RE,Specific Investment Loan,L,Active,GPOBA W3 - Liberia Electricity Access,2011,0,Liberia
P102330,South Asia,Republic of India,PE,Investment Project Financing,L,Active,North East Rural Livelihoods Project (NERLP),2011,130000000,India
P124054,Africa,Republic of Mali,PE,Specific Investment Loan,L,Closed,ML-Strengthening Reproductive Health,2011,30000000,Mali
P128663,Africa,Republic of Kenya,PE,Emergency Recovery Loan,L,Active,Health Sector Support Additional Financing,2011,56800000,Kenya
P100304,South Asia,Republic of India,PE,Investment Project Financing,L,Active,India: Uttar Pradesh Health Systems Strengthening Project (UPHSSP),2011,152000000,India
P119947,South Asia,Republic of India,RE,Technical Assistance Loan,L,Active,Scaling up of Assam PWD Computerization Project,2011,0,India
P119949,South Asia,Republic of India,RE,Technical Assistance Loan,L,Active,STRENGTHENING OF CAPACITY OF BIHAR&#8217;S ROAD CONSTRUCTION DEPARTMENT PROJECT,2011,0,India
P127319,Africa,Republic of Liberia,PE,Technical Assistance Loan,L,Closed,Liberia Integrated Public Financial Management Reform Project,2011,5000000,Liberia
P121774,South Asia,Republic of India,PE,Investment Project Financing,L,Closed,IN 2nd Kerala Rural Water Supply and Sanitation Project (Jalanidhi II),2011,155300000,India
P126364,Latin America and Caribbean,Republic of El Salvador,PE,Investment Project Financing,L,Closed,Education Quality Improvement Project,2011,60000000,El Salvador
P123845,South Asia,Islamic  Republic of Afghanistan,RE,Investment Project Financing,L,Closed,Afghanistan Capacity Building for Results Facility (CBR),2011,0,Afghanistan
P125763,Latin America and Caribbean,Republic of Colombia,RE,Technical Assistance Loan,L,Closed,Building the Foundations for a Longitudinal Survey in Colombia,2011,0,Colombia
P127331,Latin America and Caribbean,Republic of Honduras,PE,Development Policy Lending,L,Closed,First Programmatic Reducing Vulnerabilities for Growth Development Policy Credit,2011,86000000,Honduras
P110050,Latin America and Caribbean,Republic of Honduras,PE,Technical Assistance Loan,L,Closed,Improving Public Sector Performance,2011,18200000,Honduras
P124134,Latin America and Caribbean,Republic of Haiti,PE,Investment Project Financing,L,Closed,Haiti - Education for All Project - Phase II,2011,70000000,Haiti
P126346,Latin America and Caribbean,Republic of Haiti,PE,Investment Project Financing,L,Active,Disaster Risk Management and Reconstruction,2011,60000000,Haiti
P126744,Latin America and Caribbean,Republic of Haiti,PE,Investment Project Financing,L,Active,Relaunching Agriculture: Strengthening Agriculture Public Services II Project (GAFSP - IDA),2011,40000000,Haiti
P129561,Latin America and Caribbean,Republic of Peru,RE,Investment Project Financing,L,Closed,PE Mainstreaming inclusive design and universal mobility in Lima,2011,0,Peru
P124514,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Bangladesh Local Governance Support Project II,2011,290000000,Bangladesh
P122247,Africa,Republic of Rwanda,PE,Development Policy Lending,L,Closed,Eighth Poverty Reduction Support Financing,2011,125000000,Rwanda
P122982,East Asia and Pacific,Republic of Indonesia,PE,Development Policy Lending,L,Closed,Indonesia Development Policy Loan 8,2011,400000000,Indonesia
P128902,South Asia,Islamic Republic of Pakistan,RE,Technical Assistance Loan,L,Closed,Strengthening Pakistan's Urban Disaster Response Capacity,2011,0,Pakistan
P129724,Africa,Republic of Ghana,RE,Technical Assistance Loan,L,Closed,Land; Services and Citizenship for the Urban Poor - Developing a National Urban Agenda,2011,0,Ghana
P129726,Africa,Republic of Ghana,RE,Technical Assistance Loan,L,Closed,Sustainable Urban Local Government Capacity Building in Ghana,2011,0,Ghana
P124732,Africa,Republic of Mozambique,RE,Technical Assistance Loan,L,Closed,AFSF - Africa - Mozambique - Banco Oportunidade - BOM,2011,0,Mozambique
P127777,Africa,Republic of Zimbabwe,RE,Technical Assistance Loan,L,Closed,Zimbabwe: Strengthening the Education Management Information System,2011,0,Zimbabwe
P126425,South Asia,Islamic Republic of Pakistan,RE,Specific Investment Loan,L,Closed,KP/FATA Governance Reforms,2011,0,Pakistan
P114841,South Asia,People's Republic of Bangladesh,PE,Investment Project Financing,L,Closed,Northern Areas Reduction-of-Poverty Initiative Project -- Women's Economic Empowerment Project,2011,29290000,Bangladesh
P129257,Other,World,RE,Technical Assistance Loan,L,Closed,The Governance of Basic Local Public Services - 3rd Global Report on Decentralization and Local Democracy (GOLD III),2011,0,World
P122329,Africa,Republic of South Africa,RE,Investment Project Financing,L,Active,South Africa - Eskom Renewables Support Project,2011,0,South Africa
P123196,Africa,Republic of Liberia,PE,Development Policy Lending,L,Closed,LR-RRSP4 Budget Support,2011,5000000,Liberia
P124216,Africa,Republic of Mozambique,RE,Technical Assistance Loan,L,Closed,MZ-Preparation and Supervision of the Pilot Public Works Program,2011,0,Mozambique
P101274,South Asia,Republic of India,CN,,L,Closed,Rampur Hydropower Project - Carbon Finance,2011,0,India
P126724,South Asia,People's Republic of Bangladesh,PE,Financial Intermediary Loan,L,Closed,Additional Financing II for Rural Electrification and Renewable Energy Development Project,2011,172000000,Bangladesh
P105311,South Asia,Republic of India,PE,Investment Project Financing,L,Active,IN West Bengal Accelerated Development of Minor Irrigation,2011,250000000,India
P117333,Europe and Central Asia,Republic of Poland,CN,Investment Project Financing,L,Closed,PL - GIS - GREEN INVESTMENT SCHEME,2011,0,Poland
P126594,Africa,Republic of Uganda,RE,Technical Assistance Loan,L,Closed,UGANDA:  Support for the Uganda Petroleum Institute,2011,0,Uganda
P129329,Africa,Republic of Ghana,RE,Technical Assistance Loan,L,Closed,Building Capacity of the Urban Poor for Inclusive Development in Ghana - Phase 1,2011,0,Ghana
P125229,Africa,Republic of Zimbabwe,RE,Investment Project Financing,L,Active,Health Sector Development Support Project,2011,0,Zimbabwe
P125857,Africa,Republic of Zimbabwe,RE,Technical Assistance Loan,L,Closed,Zimbabwe Productive Safety Net - Pilot Public Works Program,2011,0,Zimbabwe
P127820,Africa,Republic of Mozambique,RE,Technical Assistance Loan,L,Closed,Support for upgrading the Chamanculo C Neighbourhood in accordance with the Global Strategy for URIS in Maputo Municipality,2011,0,Mozambique
P107350,Africa,Republic of Mozambique,PE,Investment Project Financing,L,Active,Water Resources Development,2011,70000000,Mozambique
P126776,East Asia and Pacific,Republic of Indonesia,RE,Technical Assistance Loan,L,Closed,CPDA-ICLE Program,2011,0,Indonesia
P128445,South Asia,People's Republic of Bangladesh,RE,Technical Assistance Loan,L,Closed,Capacity Building & Secretariat BCCRF,2011,0,Bangladesh
P113435,South Asia,People's Republic of Bangladesh,PE,Investment Project Financing,L,Closed,Bangladesh - Primary Education Development Program III,2011,300000000,Bangladesh
P125019,East Asia and Pacific,Republic of Indonesia,RE,Technical Assistance Loan,L,Closed,ID-CPDA Community Ranger Program,2011,0,Indonesia
P118858,Africa,Republic of Ghana,PE,Investment Project Financing,L,Closed,Ghana Statistics Development Program,2011,30000000,Ghana
P119047,South Asia,Islamic  Republic of Afghanistan,PE,Investment Project Financing,L,Active,Financial Sector Rapid Response Project,2011,19000000,Afghanistan
P109649,Europe and Central Asia,Ukraine,PE,Financial Intermediary Loan,L,Closed,EXPORT DEVELOPMENT 2 ADDITIONAL FINANCING,2011,150000000,Ukraine
P116036,South Asia,Islamic  Republic of Afghanistan,RE,Specific Investment Loan,L,Closed,Adolescent Girls Initiative - Afghanistan,2011,0,Afghanistan
P124268,South Asia,Islamic Republic of Pakistan,RE,Investment Project Financing,L,Active,Economic Revitalization of Khyber Pakhtunkhwa and Federally Administered Tribal Areas,2011,0,Pakistan
P123457,South Asia,People's Republic of Bangladesh,RE,Specific Investment Loan,L,Closed,Bangladesh Integrated Agricultural Productivity Project,2011,0,Bangladesh
P129645,Middle East and North Africa,Republic of Iraq,RE,Technical Assistance Loan,L,Closed,IQ-Iraq Consultative Service Delivery II,2011,0,Iraq
P121137,Latin America and Caribbean,Republic of Guatemala,RE,Specific Investment Loan,L,Closed,Empowering Guatemala's Indigenous Communities to Cope with Climate Change,2011,0,Guatemala
P113078,East Asia and Pacific,Republic of Indonesia,PE,Investment Project Financing,L,Closed,Geothermal Clean Energy Investment Project,2011,175000000,Indonesia
P128823,Africa,Republic of Liberia,RE,Technical Assistance Loan,L,Closed,Liberia: Strengthening Governance ( Civil Service Reform and Accountability).,2011,0,Liberia
P121222,Africa,Republic of Rwanda,RE,Technical Assistance Loan,L,Closed,AFSF Grant to Banque populaire du Rwanda S.A.,2011,0,Rwanda
P123267,Latin America and Caribbean,Republic of Colombia,PE,Development Policy Lending,L,Closed,First Programmatic Fiscal Sustainability and Growth Resilience Development Policy Loan,2011,300000000,Colombia
P117157,Latin America and Caribbean,Republic of El Salvador,PE,Investment Project Financing,L,Closed,STRENGTHENING PUBLIC HEALTH CARE SYSTEM,2011,80000000,El Salvador
P117947,Latin America and Caribbean,Republic of Colombia,PE,Investment Project Financing,L,Active,Support to the National Urban Transit Program Project,2011,350000000,Colombia
P122202,Europe and Central Asia,Georgia,PE,Development Policy Lending,L,Closed,Georgia: Third Development Policy Operation,2011,40000000,Georgia
P099979,South Asia,Republic of India,PE,Investment Project Financing,L,Closed,Capacity Building for Urban Development Project,2011,60000000,India
P112106,Latin America and Caribbean,Republic of Colombia,GE,Specific Investment Loan,L,Closed,Additional Financing for the National Protected Areas Project,2011,0,Colombia
P127133,East Asia and Pacific,Republic of Indonesia,RE,Technical Assistance Loan,L,Closed,National Violence Monitoring System Indo,2011,0,Indonesia
P117077,South Asia,Islamic  Republic of Afghanistan,RE,Technical Assistance Loan,L,Closed,Afghanistan: Extractive Industries Transparency Initiative Implementation,2011,0,Afghanistan
P126752,Africa,Republic of Senegal,RE,Technical Assistance Loan,L,Closed,Senegal Trust Fund for Statistical Capacity Building,2011,0,Senegal
P125584,South Asia,Islamic Republic of Pakistan,RE,Specific Investment Loan,L,Closed,MDTF KP Emergency Roads Recovery Project,2011,0,Pakistan
P125760,Latin America and Caribbean,Republic of El Salvador,RE,Specific Investment Loan,L,Closed,Safeguarding Human Capital of Urban Poor Children in the context of recurring food crisis,2011,0,El Salvador
P124775,Africa,Republic of Ghana,PE,Investment Project Financing,L,Closed,Ghana - West Africa Regional Fisheries Program,2011,50300000,Ghana
P124812,Africa,Republic of Ghana,GE,Investment Project Financing,L,Closed,Ghana - West Africa Regional Fisheries Program (GEF),2011,0,Ghana
P127115,Africa,Republic of Mozambique,RE,Technical Assistance Loan,L,Closed,Mozambique Phase II: EITI Implementation,2011,0,Mozambique
P122810,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,FOURTH NATIONAL PROGRAM FOR COMMUNITY EMPOWERMENT IN RURAL AREA (PNPM IV),2011,531190000,Indonesia
P125283,Africa,Republic of Mozambique,PE,Specific Investment Loan,L,Closed,Additional Financing for Technical and Vocational Education and Training,2011,37000000,Mozambique
P125451,Latin America and Caribbean,Republic of Guatemala,RE,Technical Assistance Loan,L,Closed,Guatemala: Extractive Industries Transparency Initiative Implementation,2011,0,Guatemala
P124678,Africa,Republic of Ghana,RE,Technical Assistance Loan,L,Closed,Ghana EITI - Post Compliance I,2011,0,Ghana
P121693,Africa,Republic of Mali,PE,Specific Investment Loan,L,Closed,Mali - Second Transport Sector Project Additional Financing,2011,23000000,Mali
